Freq.	V(n002)	V(n004)/V(n002)
3.65901141334777e+004	(-1.62211609680739e+000dB,1.25944021387802e+002°)	(8.59281688213827e-001dB,-1.49138404611166e+002°)
3.66744630578529e+004	(-1.71054199948513e+000dB,1.25511378421580e+002°)	(9.37753234508202e-001dB,-1.49995914096397e+002°)
3.67590064265804e+004	(-1.79858396620343e+000dB,1.25087254510695e+002°)	(1.01493729913110e+000dB,-1.50868768134709e+002°)
3.68437446879007e+004	(-1.88623141451722e+000dB,1.24671442027362e+002°)	(1.09074004326166e+000dB,-1.51756973986319e+002°)
3.69286782910877e+004	(-1.97347474106787e+000dB,1.24263738067171e+002°)	(1.16506518122151e+000dB,-1.52660509948677e+002°)
3.70138076864508e+004	(-2.06030526288404e+000dB,1.23863944441111e+002°)	(1.23781417932077e+000dB,-1.53579323361085e+002°)
3.70991333253376e+004	(-2.14671516159231e+000dB,1.23471867654739e+002°)	(1.30888648733700e+000dB,-1.54513328634584e+002°)
3.71846556601363e+004	(-2.23269743044584e+000dB,1.23087318875971e+002°)	(1.37817980380146e+000dB,-1.55462405329597e+002°)
3.72703751442776e+004	(-2.31824582407678e+000dB,1.22710113892888e+002°)	(1.44559037593045e+000dB,-1.56426396305951e+002°)
3.73562922322378e+004	(-2.40335481087494e+000dB,1.22340073062784e+002°)	(1.51101333463861e+000dB,-1.57405105971865e+002°)
3.74424073795407e+004	(-2.48801952789459e+000dB,1.21977021253619e+002°)	(1.57434306460738e+000dB,-1.58398298660158e+002°)
3.75287210427602e+004	(-2.57223573819052e+000dB,1.21620787778899e+002°)	(1.63547360885431e+000dB,-1.59405697161321e+002°)
3.76152336795229e+004	(-2.65599979048538e+000dB,1.21271206326934e+002°)	(1.69429910666541e+000dB,-1.60426981444030e+002°)
3.77019457485100e+004	(-2.73930858107050e+000dB,1.20928114885328e+002°)	(1.75071426311703e+000dB,-1.61461787594104e+002°)
3.77888577094604e+004	(-2.82215951784498e+000dB,1.20591355661489e+002°)	(1.80461484773845e+000dB,-1.62509707002786e+002°)
3.78759700231726e+004	(-2.90455048639885e+000dB,1.20260774999859e+002°)	(1.85589821916107e+000dB,-1.63570285834379e+002°)
3.79632831515074e+004	(-2.98647981804828e+000dB,1.19936223296511e+002°)	(1.90446387188361e+000dB,-1.64643024801748e+002°)
3.80507975573903e+004	(-3.06794625973346e+000dB,1.19617554911698e+002°)	(1.95021400057008e+000dB,-1.65727379275864e+002°)
3.81385137048141e+004	(-3.14894894569155e+000dB,1.19304628080890e+002°)	(1.99305407661128e+000dB,-1.66822759752425e+002°)
3.82264320588409e+004	(-3.22948737081967e+000dB,1.18997304824765e+002°)	(2.03289343104224e+000dB,-1.67928532694686e+002°)
3.83145530856052e+004	(-3.30956136564536e+000dB,1.18695450858603e+002°)	(2.06964583734025e+000dB,-1.69044021766840e+002°)
3.84028772523158e+004	(-3.38917107282351e+000dB,1.18398935501482e+002°)	(2.10323008715658e+000dB,-1.70168509466912e+002°)
3.84914050272588e+004	(-3.46831692508200e+000dB,1.18107631585608e+002°)	(2.13357055167842e+000dB,-1.71301239161952e+002°)
3.85801368797995e+004	(-3.54699962453910e+000dB,1.17821415366130e+002°)	(2.16059772110088e+000dB,-1.72441417521754e+002°)
3.86690732803853e+004	(-3.62522012331896e+000dB,1.17540166431697e+002°)	(2.18424871462622e+000dB,-1.73588217340278e+002°)
3.87582147005484e+004	(-3.70297960539248e+000dB,1.17263767616032e+002°)	(2.20446775351443e+000dB,-1.74740780726816e+002°)
3.88475616129075e+004	(-3.78027946957355e+000dB,1.16992104910734e+002°)	(2.22120658999307e+000dB,-1.75898222641705e+002°)
3.89371144911711e+004	(-3.85712131360217e+000dB,1.16725067379496e+002°)	(2.23442488529711e+000dB,-1.77059634744449e+002°)
3.90268738101397e+004	(-3.93350691924828e+000dB,1.16462547073921e+002°)	(2.24409053074866e+000dB,-1.78224089515564e+002°)
3.91168400457082e+004	(-4.00943823837208e+000dB,1.16204438951054e+002°)	(2.25017990658870e+000dB,-1.79390644607572e+002°)
3.92070136748687e+004	(-4.08491737987905e+000dB,1.15950640792745e+002°)	(2.25267807422309e+000dB,1.79441652624490e+002°)
3.92973951757127e+004	(-4.15994659750996e+000dB,1.15701053126937e+002°)	(2.25157889861807e+000dB,1.78273760466676e+002°)
3.93879850274341e+004	(-4.23452827840908e+000dB,1.15455579150924e+002°)	(2.24688509874749e+000dB,1.77106638120370e+002°)
3.94787837103310e+004	(-4.30866493241612e+000dB,1.15214124656627e+002°)	(2.23860822522361e+000dB,1.75941240965239e+002°)
3.95697917058093e+004	(-4.38235918203055e+000dB,1.14976597957903e+002°)	(2.22676856549636e+000dB,1.74778515869247e+002°)
3.96610094963840e+004	(-4.45561375299986e+000dB,1.14742909819887e+002°)	(2.21139497824990e+000dB,1.73619396603006e+002°)
3.97524375656830e+004	(-4.52843146548642e+000dB,1.14512973390339e+002°)	(2.19252465981995e+000dB,1.72464799413349e+002°)
3.98440763984488e+004	(-4.60081522577071e+000dB,1.14286704132979e+002°)	(2.17020284656870e+000dB,1.71315618807436e+002°)
3.99359264805412e+004	(-4.67276801845220e+000dB,1.14064019762749e+002°)	(2.14448245815406e+000dB,1.70172723594035e+002°)
4.00279882989404e+004	(-4.74429289911208e+000dB,1.13844840182962e+002°)	(2.11542368749328e+000dB,1.69036953223015e+002°)
4.01202623417488e+004	(-4.81539298740533e+000dB,1.13629087424266e+002°)	(2.08309354392275e+000dB,1.67909114457790e+002°)
4.02127490981943e+004	(-4.88607146055292e+000dB,1.13416685585362e+002°)	(2.04756535658923e+000dB,1.66789978408618e+002°)
4.03054490586325e+004	(-4.95633154720744e+000dB,1.13207560775403e+002°)	(2.00891824545976e+000dB,1.65680277947537e+002°)
4.03983627145493e+004	(-5.02617652166855e+000dB,1.13001641058011e+002°)	(1.96723656751267e+000dB,1.64580705518477e+002°)
4.04914905585637e+004	(-5.09560969842703e+000dB,1.12798856396837e+002°)	(1.92260934567287e+000dB,1.63491911349039e+002°)
4.05848330844302e+004	(-5.16463442701874e+000dB,1.12599138602603e+002°)	(1.87512968789642e+000dB,1.62414502063607e+002°)
4.06783907870416e+004	(-5.23325408717132e+000dB,1.12402421281556e+002°)	(1.82489420350347e+000dB,1.61349039691156e+002°)
4.07721641624316e+004	(-5.30147208422896e+000dB,1.12208639785285e+002°)	(1.77200242343006e+000dB,1.60296041055415e+002°)
4.08661537077772e+004	(-5.36929184484156e+000dB,1.12017731161843e+002°)	(1.71655623053481e+000dB,1.59255977529992e+002°)
4.09603599214017e+004	(-5.43671681290617e+000dB,1.11829634108125e+002°)	(1.65865930548327e+000dB,1.58229275136865e+002°)
4.10547833027770e+004	(-5.50375044574953e+000dB,1.11644288923463e+002°)	(1.59841659306238e+000dB,1.57216314963150e+002°)
4.11494243525264e+004	(-5.57039621054163e+000dB,1.11461637464399e+002°)	(1.53593379307217e+000dB,1.56217433868463e+002°)
4.12442835724275e+004	(-5.63665758093044e+000dB,1.11281623100600e+002°)	(1.47131687922535e+000dB,1.55232925453336e+002°)
4.13393614654144e+004	(-5.70253803388913e+000dB,1.11104190671894e+002°)	(1.40467164877260e+000dB,1.54263041258047e+002°)
4.14346585355805e+004	(-5.76804104676674e+000dB,1.10929286446392e+002°)	(1.33610330488421e+000dB,1.53307992160845e+002°)
4.15301752881815e+004	(-5.83317009453422e+000dB,1.10756858079691e+002°)	(1.26571607316542e+000dB,1.52367949944751e+002°)
4.16259122296377e+004	(-5.89792864721762e+000dB,1.10586854575120e+002°)	(1.19361285307856e+000dB,1.51443049002890e+002°)
4.17218698675367e+004	(-5.96232016751025e+000dB,1.10419226245024e+002°)	(1.11989490449549e+000dB,1.50533388153512e+002°)
4.18180487106366e+004	(-6.02634810855624e+000dB,1.10253924673074e+002°)	(1.04466156911441e+000dB,1.49639032537430e+002°)
4.19144492688678e+004	(-6.09001591189735e+000dB,1.10090902677580e+002°)	(9.68010026051311e-001dB,1.48760015572484e+002°)
4.20110720533366e+004	(-6.15332700557560e+000dB,1.09930114275796e+002°)	(8.90035080553103e-001dB,1.47896340941693e+002°)
4.21079175763273e+004	(-6.21628480238391e+000dB,1.09771514649210e+002°)	(8.10828984483386e-001dB,1.47047984593948e+002°)
4.22049863513053e+004	(-6.27889269825734e+000dB,1.09615060109798e+002°)	(7.30481286992987e-001dB,1.46214896738372e+002°)
4.23022788929196e+004	(-6.34115407079747e+000dB,1.09460708067232e+002°)	(6.49078713607040e-001dB,1.45397003815732e+002°)
4.23997957170055e+004	(-6.40307227792269e+000dB,1.09308416997026e+002°)	(5.66705071830891e-001dB,1.44594210432543e+002°)
4.24975373405875e+004	(-6.46465065663723e+000dB,1.09158146409612e+002°)	(4.83441181295820e-001dB,1.43806401245632e+002°)
4.25955042818820e+004	(-6.52589252191217e+000dB,1.09009856820313e+002°)	(3.99364826424079e-001dB,1.43033442786991e+002°)
4.26936970602999e+004	(-6.58680116567142e+000dB,1.08863509720223e+002°)	(3.14550729588553e-001dB,1.42275185220684e+002°)
4.27921161964496e+004	(-6.64737985587661e+000dB,1.08719067547944e+002°)	(2.29070542767156e-001dB,1.41531464025306e+002°)
4.28907622121396e+004	(-6.70763183570423e+000dB,1.08576493662196e+002°)	(1.42992855743771e-001dB,1.40802101597138e+002°)
4.29896356303811e+004	(-6.76756032280920e+000dB,1.08435752315257e+002°)	(5.63832189775289e-002dB,1.40086908770588e+002°)
4.30887369753913e+004	(-6.82716850866914e+000dB,1.08296808627219e+002°)	(-3.06958206502860e-002dB,1.39385686253788e+002°)
4.31880667725956e+004	(-6.88645955800389e+000dB,1.08159628561047e+002°)	(-1.18184672904445e-001dB,1.38698225978369e+002°)
4.32876255486306e+004	(-6.94543660826492e+000dB,1.08024178898417e+002°)	(-2.06026647664510e-001dB,1.38024312363403e+002°)
4.33874138313472e+004	(-7.00410276918993e+000dB,1.07890427216311e+002°)	(-2.94167890268573e-001dB,1.37363723494356e+002°)
4.34874321498128e+004	(-7.06246112241777e+000dB,1.07758341864344e+002°)	(-3.82557310091518e-001dB,1.36716232218577e+002°)
4.35876810343146e+004	(-7.12051472115949e+000dB,1.07627891942818e+002°)	(-4.71146503603851e-001dB,1.36081607159466e+002°)
4.36881610163623e+004	(-7.17826658992113e+000dB,1.07499047281461e+002°)	(-5.59889673043728e-001dB,1.35459613651887e+002°)
4.37888726286906e+004	(-7.23571972427469e+000dB,1.07371778418845e+002°)	(-6.48743541726000e-001dB,1.34850014601808e+002°)
4.38898164052626e+004	(-7.29287709067340e+000dB,1.07246056582461e+002°)	(-7.37667266906369e-001dB,1.34252571273392e+002°)
4.39909928812720e+004	(-7.34974162630801e+000dB,1.07121853669421e+002°)	(-8.26622351018795e-001dB,1.33667044006981e+002°)
4.40924025931465e+004	(-7.40631623900083e+000dB,1.06999142227779e+002°)	(-9.15572552010030e-001dB,1.33093192871547e+002°)
4.41940460785503e+004	(-7.46260380713472e+000dB,1.06877895438443e+002°)	(-1.00448379340668e+000dB,1.32530778255239e+002°)
4.42959238763871e+004	(-7.51860717961413e+000dB,1.06758087097660e+002°)	(-1.09332407466824e+000dB,1.31979561397712e+002°)
4.43980365268026e+004	(-7.57432917585567e+000dB,1.06639691600061e+002°)	(-1.18206338230428e+000dB,1.31439304867849e+002°)
4.45003845711882e+004	(-7.62977258580586e+000dB,1.06522683922234e+002°)	(-1.27067360216421e+000dB,1.30909772990491e+002°)
4.46029685521829e+004	(-7.68494016998381e+000dB,1.06407039606824e+002°)	(-1.35912843324539e+000dB,1.30390732225663e+002°)
4.47057890136767e+004	(-7.73983465954671e+000dB,1.06292734747131e+002°)	(-1.44740330330836e+000dB,1.29881951503699e+002°)
4.48088465008136e+004	(-7.79445875637641e+000dB,1.06179745972187e+002°)	(-1.53547528653615e+000dB,1.29383202519538e+002°)
4.49121415599940e+004	(-7.84881513318511e+000dB,1.06068050432307e+002°)	(-1.62332302342909e+000dB,1.28894259989319e+002°)
4.50000000000000e+004	(-7.89474201435520e+000dB,1.05974246850505e+002°)	(-1.69769297682451e+000dB,1.28486798465321e+002°)
Step Information: Step=82  (Run: 82/100)
2.70000000000000e+004	(-1.27268014655274e+000dB,-1.27346566070284e+002°)	(-8.21654537952837e+000dB,-1.05796926560304e+002°)
2.70622414281033e+004	(-1.18078388340340e+000dB,-1.27805245205522e+002°)	(-8.16329284459098e+000dB,-1.05894293799534e+002°)
2.71246263375167e+004	(-1.08850588114477e+000dB,-1.28273582270653e+002°)	(-8.10977979557601e+000dB,-1.05992774612255e+002°)
2.71871550589987e+004	(-9.95862006309790e-001dB,-1.28751824601926e+002°)	(-8.05600354253699e+000dB,-1.06092388228390e+002°)
2.72498279240705e+004	(-9.02869581980219e-001dB,-1.29240224746815e+002°)	(-8.00196136226751e+000dB,-1.06193154311674e+002°)
2.73126452650173e+004	(-8.09547477113542e-001dB,-1.29739040353642e+002°)	(-7.94765049795836e+000dB,-1.06295092971543e+002°)
2.73756074148903e+004	(-7.15916199901534e-001dB,-1.30248534029301e+002°)	(-7.89306815886034e+000dB,-1.06398224775394e+002°)
2.74387147075088e+004	(-6.21997995157443e-001dB,-1.30768973161559e+002°)	(-7.83821151995294e+000dB,-1.06502570761245e+002°)
2.75019674774611e+004	(-5.27816945695066e-001dB,-1.31300629702223e+002°)	(-7.78307772162028e+000dB,-1.06608152450787e+002°)
2.75653660601073e+004	(-4.33399077621966e-001dB,-1.31843779907112e+002°)	(-7.72766386933490e+000dB,-1.06714991862870e+002°)
2.76289107915803e+004	(-3.38772469422871e-001dB,-1.32398704028580e+002°)	(-7.67196703335048e+000dB,-1.06823111527404e+002°)
2.76926020087880e+004	(-2.43967364654796e-001dB,-1.32965685956007e+002°)	(-7.61598424840470e+000dB,-1.06932534499729e+002°)
2.77564400494148e+004	(-1.49016288013235e-001dB,-1.33545012799451e+002°)	(-7.55971251343299e+000dB,-1.07043284375432e+002°)
2.78204252519236e+004	(-5.39541644579211e-002dB,-1.34136974411385e+002°)	(-7.50314879129501e+000dB,-1.07155385305656e+002°)
2.78845579555577e+004	(4.11815589930316e-002dB,-1.34741862841206e+002°)	(-7.44629000851442e+000dB,-1.07268862012905e+002°)
2.79488385003423e+004	(1.36350789283063e-001dB,-1.35359971717002e+002°)	(-7.38913305503401e+000dB,-1.07383739807366e+002°)
2.80132672270863e+004	(2.31510661733245e-001dB,-1.35991595548889e+002°)	(-7.33167478398727e+000dB,-1.07500044603765e+002°)
2.80778444773846e+004	(3.26615413549520e-001dB,-1.36637028948073e+002°)	(-7.27391201148815e+000dB,-1.07617802938776e+002°)
2.81425705936192e+004	(4.21616257239523e-001dB,-1.37296565755759e+002°)	(-7.21584151644079e+000dB,-1.07737041989011e+002°)
2.82074459189616e+004	(5.16461254892333e-001dB,-1.37970498075979e+002°)	(-7.15746004037093e+000dB,-1.07857789589596e+002°)
2.82724707973743e+004	(6.11095194422360e-001dB,-1.38659115206530e+002°)	(-7.09876428728105e+000dB,-1.07980074253372e+002°)
2.83376455736127e+004	(7.05459469036635e-001dB,-1.39362702462355e+002°)	(-7.03975092353136e+000dB,-1.08103925190726e+002°)
2.84029705932270e+004	(7.99491961355109e-001dB,-1.40081539886032e+002°)	(-6.98041657774895e+000dB,-1.08229372330093e+002°)
2.84684462025640e+004	(8.93126933792191e-001dB,-1.40815900840470e+002°)	(-6.92075784076721e+000dB,-1.08356446339136e+002°)
2.85340727487687e+004	(9.86294926996518e-001dB,-1.41566050479496e+002°)	(-6.86077126559863e+000dB,-1.08485178646645e+002°)
2.85998505797868e+004	(1.07892266833941e+000dB,-1.42332244092820e+002°)	(-6.80045336744323e+000dB,-1.08615601465160e+002°)
2.86657800443655e+004	(1.17093299263977e+000dB,-1.43114725322859e+002°)	(-6.73980062373592e+000dB,-1.08747747814371e+002°)
2.87318614920565e+004	(1.26224477751147e+000dB,-1.43913724252089e+002°)	(-6.67880947423577e+000dB,-1.08881651545295e+002°)
2.87980952732169e+004	(1.35277289591030e+000dB,-1.44729455361104e+002°)	(-6.61747632116063e+000dB,-1.09017347365285e+002°)
2.88644817390117e+004	(1.44242818864213e+000dB,-1.45562115359251e+002°)	(-6.55579752937073e+000dB,-1.09154870863879e+002°)
2.89310212414153e+004	(1.53111745975904e+000dB,-1.46411880891766e+002°)	(-6.49376942660511e+000dB,-1.09294258539526e+002°)
2.89977141332136e+004	(1.61874349791424e+000dB,-1.47278906129610e+002°)	(-6.43138830377489e+000dB,-1.09435547827235e+002°)
2.90645607680055e+004	(1.70520512685732e+000dB,-1.48163320250847e+002°)	(-6.36865041531802e+000dB,-1.09578777127155e+002°)
2.91315615002053e+004	(1.79039728832189e+000dB,-1.49065224825289e+002°)	(-6.30555197962013e+000dB,-1.09723985834136e+002°)
2.91987166850443e+004	(1.87421116057754e+000dB,-1.49984691117339e+002°)	(-6.24208917950628e+000dB,-1.09871214368308e+002°)
2.92660266785724e+004	(1.95653431587502e+000dB,-1.50921757325390e+002°)	(-6.17825816280940e+000dB,-1.10020504206705e+002°)
2.93334918376607e+004	(2.03725091990002e+000dB,-1.51876425779816e+002°)	(-6.11405504302099e+000dB,-1.10171897915967e+002°)
2.94011125200026e+004	(2.11624197615207e+000dB,-1.52848660125418e+002°)	(-6.04947590003005e+000dB,-1.10325439186184e+002°)
2.94688890841164e+004	(2.19338561787414e+000dB,-1.53838382518086e+002°)	(-5.98451678095714e+000dB,-1.10481172865886e+002°)
2.95368218893465e+004	(2.26855744976241e+000dB,-1.54845470869390e+002°)	(-5.91917370109032e+000dB,-1.10639144998251e+002°)
2.96049112958659e+004	(2.34163094118029e+000dB,-1.55869756176579e+002°)	(-5.85344264493068e+000dB,-1.10799402858553e+002°)
2.96731576646780e+004	(2.41247787197811e+000dB,-1.56911019979069e+002°)	(-5.78731956735527e+000dB,-1.10961994992904e+002°)
2.97415613576181e+004	(2.48096883127738e+000dB,-1.57968991985695e+002°)	(-5.72080039490613e+000dB,-1.11126971258330e+002°)
2.98101227373559e+004	(2.54697376872183e+000dB,-1.59043347919616e+002°)	(-5.65388102721459e+000dB,-1.11294382864230e+002°)
2.98788421673969e+004	(2.61036259672558e+000dB,-1.60133707629764e+002°)	(-5.58655733857039e+000dB,-1.11464282415261e+002°)
2.99477200120848e+004	(2.67100584118236e+000dB,-1.61239633518759e+002°)	(-5.51882517964645e+000dB,-1.11636723955695e+002°)
3.00167566366029e+004	(2.72877533694694e+000dB,-1.62360629337261e+002°)	(-5.45068037938989e+000dB,-1.11811763015315e+002°)
3.00859524069766e+004	(2.78354496319176e+000dB,-1.63496139393553e+002°)	(-5.38211874709186e+000dB,-1.11989456656870e+002°)
3.01553076900751e+004	(2.83519141250370e+000dB,-1.64645548224653e+002°)	(-5.31313607464826e+000dB,-1.12169863525172e+002°)
3.02248228536130e+004	(2.88359498635326e+000dB,-1.65808180771327e+002°)	(-5.24372813902539e+000dB,-1.12353043897862e+002°)
3.02944982661529e+004	(2.92864040838457e+000dB,-1.66983303093933e+002°)	(-5.17389070494481e+000dB,-1.12539059737915e+002°)
3.03643342971069e+004	(2.97021764587862e+000dB,-1.68170123659128e+002°)	(-5.10361952780305e+000dB,-1.12727974747931e+002°)
3.04343313167387e+004	(3.00822272878615e+000dB,-1.69367795219095e+002°)	(-5.03291035684250e+000dB,-1.12919854426268e+002°)
3.05044896961655e+004	(3.04255855494987e+000dB,-1.70575417295245e+002°)	(-4.96175893859135e+000dB,-1.13114766125067e+002°)
3.05748098073600e+004	(3.07313566958942e+000dB,-1.71792039267546e+002°)	(-4.89016102059134e+000dB,-1.13312779110244e+002°)
3.06452920231524e+004	(3.09987300684015e+000dB,-1.73016664058909e+002°)	(-4.81811235543348e+000dB,-1.13513964623468e+002°)
3.07159367172325e+004	(3.12269858115392e+000dB,-1.74248252391781e+002°)	(-4.74560870512315e+000dB,-1.13718395946227e+002°)
3.07867442641515e+004	(3.14155011670730e+000dB,-1.75485727581656e+002°)	(-4.67264584579769e+000dB,-1.13926148465994e+002°)
3.08577150393237e+004	(3.15637560363165e+000dB,-1.76727980819939e+002°)	(-4.59921957282077e+000dB,-1.14137299744582e+002°)
3.09288494190294e+004	(3.16713377087613e+000dB,-1.77973876887016e+002°)	(-4.52532570627976e+000dB,-1.14351929588714e+002°)
3.10001477804157e+004	(3.17379446682445e+000dB,-1.79222260225830e+002°)	(-4.45096009691393e+000dB,-1.14570120122882e+002°)
3.10716105014997e+004	(3.17633894037504e+000dB,1.79528038702768e+002°)	(-4.37611863250325e+000dB,-1.14791955864535e+002°)
3.11432379611694e+004	(3.17476001702085e+000dB,1.78278196868867e+002°)	(-4.30079724474944e+000dB,-1.15017523801644e+002°)
3.12150305391866e+004	(3.16906216647154e+000dB,1.77029392017594e+002°)	(-4.22499191668303e+000dB,-1.15246913472692e+002°)
